Category,Reviews,Installs,Type,Size,Price,Content Rating,Genres,Current Version,Rating > 80%
6,15036,1000000.0,0,0.253,0.0,0,9,1,False
6,197,10000.0,1,0.957,2.99,0,9,1,False
6,481,10000.0,1,0.42,0.99,0,9,1,False
25,154,10000.0,0,3.4,0.0,0,86,5,False
27,32,1000.0,0,9.7,0.0,0,88,1,False
25,6736,500000.0,0,0.072,0.0,0,86,1,False
16,2390,100000.0,0,35.0,0.0,0,26,1,False
18,39,5000.0,0,2.8,0.0,0,11,2,False
18,691,100000.0,0,5.8,0.0,0,33,1,False
11,112,10000.0,0,3.9,0.0,0,21,1,False
16,346,50000.0,0,7.5,0.0,0,26,5,False
6,2372,500000.0,0,58.0,0.0,0,9,4,False
6,49,10000.0,0,4.0,0.0,0,9,0,False
26,1042,100000.0,0,0.404,0.0,0,87,3,False
6,37,1000.0,0,14.0,0.0,0,9,2,False
25,132,50000.0,0,2.6,0.0,0,86,0,False
16,552,50000.0,0,7.6,0.0,0,26,2,False
26,128,10000.0,0,11.0,0.0,0,87,4,False
18,4,1000.0,0,8.0,0.0,0,17,1,False
26,3,100.0,0,15.0,0.0,1,87,1,False
17,2071,100000.0,0,36.0,0.0,0,38,1,False
17,35171,1000000.0,0,45.0,0.0,0,38,1,False
18,2505,100000.0,0,2.9,0.0,3,17,1,False
18,22570,1000000.0,0,35.0,0.0,0,40,1,False
17,182,50000.0,0,41.0,0.0,1,41,2,False
17,16282,1000000.0,0,35.0,0.0,1,34,1,False
18,187,10000.0,0,54.0,0.0,0,40,1,False
17,25275,5000000.0,0,21.0,0.0,0,38,1,False
23,2,5.0,0,26.0,0.0,0,36,1,False
23,47688,5000000.0,0,17.0,0.0,0,36,1,False
24,871,100000.0,0,45.0,0.0,0,84,5,False
18,27,5000.0,0,31.0,0.0,1,17,2,False
16,853,100000.0,0,34.0,0.0,0,26,3,False
25,148,50000.0,0,9.2,0.0,0,86,1,False
29,116,10000.0,0,36.0,0.0,0,93,2,False
29,30,1000.0,1,2.0,6.99,0,93,2,False
4,17,5000.0,0,6.1,0.0,0,6,1,False
24,11,1000.0,0,86.0,0.0,0,84,6,False
25,3,500.0,0,41.0,0.0,0,86,1,False
3,5,1000.0,0,8.2,0.0,0,5,1,False
13,143,10000.0,0,0.226,0.0,0,23,1,False
24,80,10000.0,0,37.0,0.0,0,84,3,False
22,41,5000.0,0,7.8,0.0,0,83,1,False
16,5,100.0,0,9.5,0.0,0,26,1,False
18,126,10000.0,0,45.0,0.0,0,30,1,False
31,133,10000.0,0,14.0,0.0,0,95,4,False
4,97,10000.0,0,9.9,0.0,0,6,4,False
13,499,100000.0,0,34.0,0.0,0,23,4,False
18,87,5000.0,0,5.4,0.0,0,11,5,False
24,144,10000.0,0,8.7,0.0,0,84,5,False
31,202,10000.0,0,38.0,0.0,2,95,5,False
18,14,1000.0,0,11.0,0.0,0,11,1,False
22,181,10000.0,0,10.0,0.0,0,83,1,False
16,4,500.0,0,14.0,0.0,0,26,1,False
11,139,10000.0,0,3.3,0.0,0,21,3,False
26,143,5000.0,0,0.24,0.0,0,87,1,False
26,6,100.0,0,0.234,0.0,0,87,1,False
26,159,10000.0,0,0.257,0.0,0,87,1,False
17,5,50.0,0,21.0,0.0,0,29,1,False
26,153176,10000000.0,0,4.3,0.0,0,87,1,False
7,1145,100000.0,0,1.4,0.0,3,10,2,False
11,28,5000.0,0,15.0,0.0,0,21,7,False
18,121321,5000000.0,0,46.0,0.0,0,17,8,False
26,178,10000.0,0,1.4,0.0,0,87,1,False
17,196,5000.0,0,11.0,0.0,0,38,2,False
6,9894,500000.0,0,39.0,0.0,0,9,2,False
18,16,500.0,0,1.2,0.0,0,17,1,False
26,96,5000.0,0,3.8,0.0,0,87,2,False
17,38,1000.0,0,29.0,0.0,0,29,1,False
11,48,5000.0,0,26.0,0.0,0,21,4,False
25,422,50000.0,0,72.0,0.0,0,86,2,False
25,452,100000.0,0,7.0,0.0,0,86,1,False
19,63,10000.0,0,24.0,0.0,0,80,2,False
27,17,1000.0,0,2.4,0.0,0,88,1,False
17,404,100000.0,0,2.2,0.0,0,29,1,False
18,135,10000.0,0,75.0,0.0,2,44,1,False
17,252,10000.0,1,11.0,16.99,1,34,2,False
3,52,5000.0,0,3.6,0.0,1,5,0,False
5,291,10000.0,0,13.0,0.0,0,7,2,False
31,881,100000.0,0,2.3,0.0,0,95,1,False
29,1195,100000.0,0,0.582,0.0,0,93,6,False
